screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,hashtags,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
vivoenergykenya,2359077392,2016-06-23T10:18:48Z,745924056621408256,RT @aiesecinmoi: @vivoenergykenya shaping future leaders  #CareerFair16 Day 2 #Fuellingkenya https://t.co/o9hCNGgduu,1,0,FALSE,NA,TRUE,745893629584117760,NA,NA,NA,en,Twitter for Android,745893580103950336,http://pbs.twimg.com/media/ClnyQlpXIAA0B3B.jpg,https://twitter.com/aiesecinmoi/status/745893629584117760/photo/1,NA,NA,aiesecinmoi vivoenergykenya,3314492661 2359077392,CareerFair16 Fuellingkenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-23T10:13:44Z,745922783134294016,RT @KoomeIvy: Career Fair @MoiUni with @vivoenergykenya has greatly impacted us #MoreReasonsToLoveShell #FuellingKenya,2,0,FALSE,NA,TRUE,745908606198026240,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,KoomeIvy moiuni vivoenergykenya,1464200329 94829702 2359077392,MoreReasonsToLoveShell FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-23T07:06:04Z,745875552398082048,Are you in Nairobi's CBD?It's time to take a coke break at Shell Uhuru Highway &amp;Valley rd. #MoreReasonsToLoveShell https://t.co/o7n7uqsq5K,9,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745875486270701568,http://pbs.twimg.com/media/ClnhzY3WQAAqZXF.jpg,https://twitter.com/vivoenergykenya/status/745875552398082048/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-23T05:34:44Z,745852567977066497,"Get a gift with every 4 500ml cokes at Shell Mbotela, Industrial A,Lusaka rd &amp; E. bypass.#MoreReasonsToLoveShell 2/2 https://t.co/ZVUn0nSkT6",4,3,FALSE,NA,FALSE,NA,745851581032202240,2359077392,vivoenergykenya,en,Twitter for iPhone,745852540349259776,http://pbs.twimg.com/media/ClnM7wpXIAAKjMl.jpg,https://twitter.com/vivoenergykenya/status/745852567977066497/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-23T05:30:48Z,745851581032202240,"Get a gift with every 4 500ml cokes at Shell Baraka, Kileleshwa, Outering,Baba Dogo, #MoreReasonsToLoveShell 1/2 https://t.co/F0KtK6GZdt",5,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745851562304614401,http://pbs.twimg.com/media/ClnMC1JWMAEcxAP.jpg,https://twitter.com/vivoenergykenya/status/745851581032202240/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T17:02:17Z,745663209605070848,RT @asikoyewendy: It was lit today @aiesecinmoi career fair with the presence of  @vivoenergykenya #fuellingkenya,6,0,FALSE,NA,TRUE,745637487712829441,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,asikoyewendy aiesecinmoi vivoenergykenya,2390575559 3314492661 2359077392,fuellingkenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T17:01:39Z,745663049693011968,RT @njerib_vanessa: The Pleasure is all ours @aiesecinmoi @vivoenergykenya @AIESEC_Kenya https://t.co/griJ4ssC8f,4,0,TRUE,745611433526890496,TRUE,745645429010927616,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/vivoenergykeny…,https://twitter.com/vivoenergykenya/status/745611433526890496,njerib_vanessa aiesecinmoi vivoenergykenya AIESEC_Kenya,596156707 3314492661 2359077392 54475909,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T17:01:31Z,745663016243453953,RT @njerib_vanessa: @vivoenergykenya Let's make tomorrow bigger! https://t.co/4GRXRHfxkL,2,0,TRUE,745647526993354752,TRUE,745648163541876737,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/njerib_vanessa…,https://twitter.com/njerib_vanessa/status/745647526993354752,njerib_vanessa vivoenergykenya,596156707 2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T17:01:12Z,745662936354525185,RT @gsudoi: @aiesecinmoi @vivoenergykenya AIESEC Moi career fair&gt; thats whassup.....don't miss the final day tomorrow...see you there ✌,1,0,FALSE,NA,TRUE,745659158381334528,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,gsudoi aiesecinmoi vivoenergykenya,748746235 3314492661 2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T13:52:55Z,745615555550384128,Our team engaging  future business leaders on careers &amp;  the job market cc @aiesecinmoi #FuellingKenya https://t.co/l9ZfcOiYh2,12,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,745615284468318208,http://pbs.twimg.com/media/Clj1JpnWAAApZun.jpg,https://twitter.com/vivoenergykenya/status/745615555550384128/photo/1,NA,NA,aiesecinmoi,3314492661,FuellingKenya,019346c61edd38a5,city,Ngeria,"Ngeria, Kenya",KE,Kenya,35.2794085 35.3016374 35.3016374 35.2794085 0.277673 0.277673 0.2961021 0.2961021,Polygon
vivoenergykenya,2359077392,2016-06-22T13:46:58Z,745614056007016448,Attentive students at Moi University being nurtured on Careers in the business world cc @aiesecinmoi #FuellingKenya https://t.co/h9bwtQT6Iq,11,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,745613871822610432,http://pbs.twimg.com/media/Cljz3bGXIAAVXEX.jpg,https://twitter.com/vivoenergykenya/status/745614056007016448/photo/1,NA,NA,aiesecinmoi,3314492661,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T13:43:03Z,745613072123965440,Our representatives sharing nuggets on Careers at @aiesecinmoi Career Fair in Moi University #FuellingKenya https://t.co/GfHl9uKEdP,13,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,745612921959550977,http://pbs.twimg.com/media/CljzAIlXEAE3bTu.jpg,https://twitter.com/vivoenergykenya/status/745613072123965440/photo/1,NA,NA,aiesecinmoi,3314492661,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T13:36:33Z,745611433526890496,We are proud to play our role in Education; Moi University Career Fair courtesy of @aiesecinmoi #FuellingKenya https://t.co/GkqJD8BsY1,9,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,745611348097261568,http://pbs.twimg.com/media/CljxkhfWYAA4GXo.jpg,https://twitter.com/vivoenergykenya/status/745611433526890496/photo/1,NA,NA,aiesecinmoi,3314492661,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T10:18:18Z,745561544432377856,"It's men's month. Pay 
Goodlife Pharmacy at Shell Karen &amp; Langata a visit. It's worth it! #MoreReasonsToLoveShell https://t.co/G2BgbgOD6d",6,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745561528254926849,http://pbs.twimg.com/media/CljEQoHVEAEXcOV.jpg,https://twitter.com/vivoenergykenya/status/745561544432377856/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T09:36:59Z,745551146891149313,"RT @GoodlifeKE: Visit the now open Goodlife branches at Shell Karen and T-mall for Pharmacy, Health and Beauty care @vivoenergykenya https:…",6,0,FALSE,NA,TRUE,745545509033541636,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,GoodlifeKE vivoenergykenya,4217728157 2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T09:33:10Z,745550186206756866,June is men's month.Goodlife Pharmacy at Shell Karen &amp; Shell next to TMall has great offers  #MoreReasonsToLoveShell https://t.co/TsinduYCOT,8,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,745548487261978627,http://pbs.twimg.com/media/Cli4ZioUgAM-_fX.jpg,https://twitter.com/vivoenergykenya/status/745550186206756866/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-22T08:08:41Z,745528923019059200,Look&amp;feel good this morning at Goodlife Pharamcies at Shell Karen &amp; Shell T-mall. #MoreReasonsToLoveShell https://t.co/jPArj6wfVT,8,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,745528552758509569,http://pbs.twimg.com/media/ClimRM0VAAEAs_-.jpg,https://twitter.com/vivoenergykenya/status/745528923019059200/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-21T15:22:25Z,745275687355977728,RT @joycenkibe: @vivoenergykenya ...Awesome. make your way to Shell and experience our offers https://t.co/x85iPNnKsB,1,0,FALSE,NA,TRUE,745268141001969664,NA,NA,NA,en,Twitter for Android,745268121544626177,http://pbs.twimg.com/media/Cle5aG8XEAEgWyZ.jpg,https://twitter.com/joycenkibe/status/745268141001969664/photo/1,NA,NA,joycenkibe vivoenergykenya,3134495661 2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-21T14:06:34Z,745256600122843136,Set aside the pots &amp; enjoy Terrific Tuesday at @pizzainnke at Shell HighView &amp; Lavington. #MoreReasonsToLoveShell https://t.co/eSWXFHX034,6,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745256575925903360,http://pbs.twimg.com/media/Cleu6EKWYAAMVdj.jpg,https://twitter.com/vivoenergykenya/status/745256600122843136/photo/1,NA,NA,pizzainnke,3769828215,MoreReasonsToLoveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-21T10:07:20Z,745196395116761088,"Lunch time!Grab a few friends, head to Shell Mbagathi Way or Lavington &amp; enjoy Terrific Tue. #MorereasonstoloveShell https://t.co/FzxPdAHK3F",9,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745196374052962304,http://pbs.twimg.com/media/Cld4J2tWAAAI5-0.jpg,https://twitter.com/vivoenergykenya/status/745196395116761088/photo/1,NA,NA,NA,NA,MorereasonstoloveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-21T08:10:16Z,745166936288305153,"Indulge in the Terrific Tuesday offer. Shell Mbagathi, Lavington have their doors open! #MorereasonstoloveShell https://t.co/8y5u0EKmSG",16,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,745166889857409024,http://pbs.twimg.com/media/ClddVphVYAA_gLI.jpg,https://twitter.com/vivoenergykenya/status/745166936288305153/photo/1,NA,NA,NA,NA,MorereasonstoloveShell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-21T06:17:25Z,745138534823038976,Enjoy today's Terrific Tuesday offer @pizzainnke Shell Mbagathi way &amp; Shell Lavington  #MoreReasonsToLoveShell https://t.co/jlDRqKPwbg,11,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,745137805802647552,http://pbs.twimg.com/media/CldC4u-UsAAe3nJ.jpg,https://twitter.com/vivoenergykenya/status/745138534823038976/photo/1,NA,NA,pizzainnke,3769828215,MoreReasonsToLoveShell,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-06-20T16:47:42Z,744934762880589824,@Bharat0565 we are yet to decide what we will do keep it on our timeline @NashepaiG @vmbaya @MSenteu @_ckariuki @BernardNdong,0,0,FALSE,NA,FALSE,NA,744933230411907072,280189637,Bharat0565,en,Twitter for Android,NA,NA,NA,NA,NA,Bharat0565 NashepaiG vmbaya MSenteu _ckariuki BernardNdong,280189637 286752348 173138984 346090576 47924881 358658792,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-20T16:37:31Z,744932199531585537,@Bharat0565 Which set up are you inquiring about? @NashepaiG @vmbaya @MSenteu @_ckariuki @adil_fahad @AngelaMunyua @BernardNdong,0,0,FALSE,NA,FALSE,NA,744929799743881217,280189637,Bharat0565,en,Twitter for Android,NA,NA,NA,NA,NA,Bharat0565 NashepaiG vmbaya MSenteu _ckariuki adil_fahad AngelaMunyua BernardNdong,280189637 286752348 173138984 346090576 47924881 447900183 55548120 358658792,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-20T14:01:48Z,744893011964891136,Unwind at the Convenience world of Shell Service Stations as traffic eases  #MoreReasonsToLoveShell https://t.co/qNxheGyLZE,7,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,744893004230627328,http://pbs.twimg.com/media/ClZkPaDXEAA6ugC.jpg,https://twitter.com/vivoenergykenya/status/744893011964891136/photo/1,NA,NA,NA,NA,MoreReasonsToLoveShell,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-06-20T10:55:46Z,744846198356455424,We've got you covered on everything you need to fuel your life's journeys  #MorereasonstoloveShell https://t.co/2Pog9eQBLc,10,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,744846174130081792,http://pbs.twimg.com/media/ClY5piVVEAACiwI.jpg,https://twitter.com/vivoenergykenya/status/744846198356455424/photo/1,NA,NA,NA,NA,MorereasonstoloveShell,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-06-20T07:10:04Z,744789398508560384,Welcome to the Convenience world of Shell #MorereasonstoloveShell https://t.co/6sEDCUsFIH,12,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,744789392212922368,http://pbs.twimg.com/media/ClYGAZNUkAA-ddF.jpg,https://twitter.com/vivoenergykenya/status/744789398508560384/photo/1,NA,NA,NA,NA,MorereasonstoloveShell,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-06-17T13:34:48Z,743799053046079488,"Today we brighten @smallz_ricky 's day, you responded correctly to Friday's Trivia question. #FuellingKenya https://t.co/ruW3mXATBP",5,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743799048600190977,http://pbs.twimg.com/media/ClKBSzwWgAEXoQq.jpg,https://twitter.com/vivoenergykenya/status/743799053046079488/photo/1,NA,NA,smallz_ricky,268283162,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-17T09:19:30Z,743734804680581120,Que:Name Vivo Energy Kenya's CSR themes and a project for each theme. Use this tag in your response #FuellingKenya https://t.co/MbJInWi9by,5,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743734798577917952,http://pbs.twimg.com/media/ClJG29xVYAAfz4X.jpg,https://twitter.com/vivoenergykenya/status/743734804680581120/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-17T06:59:13Z,743699505061597184,"We've brightened @Tigertitan_ &amp; @nimospinner @voyunge @MandelaLelli so far, today it could be you.. #FuellingKenya https://t.co/JhtOEigoJ9",9,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743699489165185024,http://pbs.twimg.com/media/ClImvr9UkAAOB3y.jpg,https://twitter.com/vivoenergykenya/status/743699505061597184/photo/1,NA,NA,Tigertitan_ nimospinner voyunge,463576863 37631076 40829067,FuellingKenya,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-06-16T15:04:01Z,743459118527156224,@MandelaLelli kindly follow us to enable DM.,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-16T14:52:07Z,743456125354393600,"Today we brighten @MandelaLelli day, you responded correctly to Thursday's Trivia question. #FuellingKenya https://t.co/Msxe0nqhwz",5,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,743456015161532416,http://pbs.twimg.com/media/ClFJTonUoAANAUD.jpg,https://twitter.com/vivoenergykenya/status/743456125354393600/photo/1,NA,NA,NA,NA,FuellingKenya,01e215db7136a37e,city,Nairobi,"Nairobi, Kenya",KE,Kenya,36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735,Polygon
vivoenergykenya,2359077392,2016-06-16T09:41:26Z,743377937123123200,Name 3 brands of Shell Rimula engine oil with the exact brand names. Use the tag #FuellingKenya in your response. https://t.co/ReNUmGcnV8,7,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743377931448238080,http://pbs.twimg.com/media/ClECSkHWQAAtWuj.jpg,https://twitter.com/vivoenergykenya/status/743377937123123200/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-16T06:42:10Z,743332823721861120,@Tigertitan_  @nimospinner @voyunge  have won merchandise by responding correctly to our daily questions.You can too https://t.co/hebUe6z5iN,7,6,FALSE,NA,FALSE,NA,NA,463576863,Tigertitan_,en,Twitter Web Client,743332817149452288,http://pbs.twimg.com/media/ClDZQkQVYAABgMk.jpg,https://twitter.com/vivoenergykenya/status/743332823721861120/photo/1,NA,NA,Tigertitan_ nimospinner voyunge,463576863 37631076 40829067,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T14:11:46Z,743083580709031936,Iconic partnership between Vivo Energy Kenya &amp; Kenya Association of Tour Operators: https://t.co/JW3j7UH55r https://t.co/uD79K6ts2b,6,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743083574874624002,http://pbs.twimg.com/media/Ck_2kwbUUAI1nGX.jpg,https://twitter.com/vivoenergykenya/status/743083580709031936/photo/1,vivoenergy.com/News/tabid/136…,http://vivoenergy.com/News/tabid/1368/entryid/6943/Default.aspx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T13:29:38Z,743072977340747776,Today we brighten @voyunge  day. You responded correctly to Wednesday's trivia question. #FuellingKenya https://t.co/XdFj5mekSL,7,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743072971636379652,http://pbs.twimg.com/media/Ck_s7kSUkAQXOYV.jpg,https://twitter.com/vivoenergykenya/status/743072977340747776/photo/1,NA,NA,voyunge,40829067,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T10:26:39Z,743026930694393857,RT @igabantu: @carpigathe during signing with #KATO. Its a BIG DAY for Tourism. @AngelaMunyua @vivoenergykenya #ziDeal https://t.co/qUrpUEY…,2,0,FALSE,NA,TRUE,742999555378184192,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,igabantu carpigathe AngelaMunyua vivoenergykenya,50656529 604523318 55548120 2359077392,KATO ziDeal,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T10:22:57Z,743025998673936384,ITS A DEAL! All members of Kenya Association of Tour Operators will now be using Shell Fuel Card. #FuellingKenya https://t.co/Q2kOgbp3eV,15,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,743025991698812928,http://pbs.twimg.com/media/Ck_CM-YXEAA7Lj9.jpg,https://twitter.com/vivoenergykenya/status/743025998673936384/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T08:35:08Z,742998865121583104,"Vivo Energy Kenya Managing Director, Polycarp Igathe giving his remarks on MOU signing with KATO #FuellingKenya https://t.co/QsyJTqL6DE",7,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,742998728433405952,http://pbs.twimg.com/media/Ck-paCzXEAAN7ya.jpg,https://twitter.com/vivoenergykenya/status/742998865121583104/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T08:25:38Z,742996476276670464,"Mr. Peter Ngori,Chairman of Kenya Association of Tour Operators making his remarks on MOU signing at Shell Valley Rd https://t.co/5VKNc1Q5Rz",11,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,742996231866044416,http://pbs.twimg.com/media/Ck-nIuXUUAAWYLO.jpg,https://twitter.com/vivoenergykenya/status/742996476276670464/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T07:56:05Z,742989036747403264,All set for the signing of an MOU between Vivo Energy Kenya &amp; Kenya Association of Tour Operators @ Shell Valley Rd https://t.co/3mtA4lXFhN,9,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,742988718349426688,http://pbs.twimg.com/media/Ck-gTYVXIAAJsj5.jpg,https://twitter.com/vivoenergykenya/status/742989036747403264/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T06:51:01Z,742972663715500034,"QUESTION: Shell Helix Ultra with Pure Plus technology is made from something special, What is it? #FuellingKenya https://t.co/DaGANqbAx0",11,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742972657822535680,http://pbs.twimg.com/media/Ck-RsiNXEAAb_6b.jpg,https://twitter.com/vivoenergykenya/status/742972663715500034/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-15T05:37:59Z,742954285596573697,"Two lucky winners so far, 3 more to go. Have you been following our timeline keenly? You should  #FuellingKenya https://t.co/6KWJlI6tUj",5,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742954278646583297,http://pbs.twimg.com/media/Ck-A-ucWEAEWQZo.jpg,https://twitter.com/vivoenergykenya/status/742954285596573697/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T14:26:40Z,742724943641743360,RT @nimospinner: Shell v-power cleans and maintains engine. 2.it improves performance @vivoenergykenya  #FuellingKenya,1,0,FALSE,NA,TRUE,742643655215853568,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,nimospinner vivoenergykenya,37631076 2359077392,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T14:22:38Z,742723930729897984,Today we brighten @nimospinner day. You responded correctly to Tuesday's trivia question. #FuellingKenya https://t.co/Ju9o2nsDbo,4,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742723925755367432,http://pbs.twimg.com/media/Ck6vebDVEAg4L_g.jpg,https://twitter.com/vivoenergykenya/status/742723930729897984/photo/1,NA,NA,nimospinner,37631076,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T08:31:18Z,742635512092102658,Question: Point out two benefits of Shell V-Power and we could make your Tuesday special. Use the tag #FuellingKenya https://t.co/sTW4vVgJis,7,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742635507042115584,http://pbs.twimg.com/media/Ck5fDxrWYAAPUKu.jpg,https://twitter.com/vivoenergykenya/status/742635512092102658/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T07:03:29Z,742613411352195072,"Another day, another trivia! look out for today's query and we could brighten your day with some Shell merchandise. https://t.co/NcdHY0ORtA",7,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742613406562287616,http://pbs.twimg.com/media/Ck5K9W-WgAA30g5.jpg,https://twitter.com/vivoenergykenya/status/742613411352195072/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T06:54:20Z,742611110780645376,"RT @MKRTTKe: Before &amp; After, Mt Lolokwe, past Archers Post looking fantastic. Fill up with #ShellFuelSave and sample this road https://t.co…",13,0,FALSE,NA,TRUE,742605699818065920,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,MKRTTKe,4349265377,ShellFuelSave,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-14T06:53:33Z,742610913581228032,"RT @MKRTTKe: #MKRTT went all in in Mombasa.  Next up, it's Kajiado county where we tour magadi and sample its offerings. https://t.co/b30zY…",1,0,FALSE,NA,TRUE,742596972545200128,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,MKRTTKe,4349265377,MKRTT,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-13T13:41:58Z,742351309085495296,@wMachii We have shared your email address with our Shell fuel card team. They will get in-touch,0,0,FALSE,NA,FALSE,NA,742299141917802496,95487937,wMachii,en,Twitter Web Client,NA,NA,NA,NA,NA,wMachii,95487937,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-13T13:40:58Z,742351057242689536,@cialalimited @wMachii We have shared your email address with our Shell Fuel Card team. They will get in-touch,0,1,FALSE,NA,FALSE,NA,742327072073355264,566277648,ciala_dh,en,Twitter Web Client,NA,NA,NA,NA,NA,wMachii,95487937,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-13T13:29:59Z,742348289945767936,Today we brighten @Tigertitan's day. You responded correctly to Monday's trivia question. #FuellingKenya https://t.co/fFQvhpYMWE,5,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742348283738214400,http://pbs.twimg.com/media/Ck1Z1LfWUAADc3D.jpg,https://twitter.com/vivoenergykenya/status/742348289945767936/photo/1,NA,NA,TigerTitan,29908988,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-06-13T10:14:32Z,742299104903061505,Question 1: Name two benefits of Shell Fuel Save. Use this tag in your response #FuellingKenya https://t.co/WmBkC8liAg,3,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,742299099593068544,http://pbs.twimg.com/media/Ck0tGSRWUAA9Oqh.jpg,https://twitter.com/vivoenergykenya/status/742299104903061505/photo/1,NA,NA,NA,NA,FuellingKenya,NA,NA,NA,NA,NA,NA,NA,NA
